row,1,2,3,4,5,6,7,8,9,10,11,12
A,NA,ED3048,NA,JU1580,NA,JU1568,NA,ED3040,NA,NIC277,NA,JU774
B,NA,N2,NA,ED3073,NA,JU310,NA,JT11398,NA,ED3011,NA,JU258
C,NA,DL238,NA,ED3049,NA,MY2713,NA,N2,NA,MY518,NA,JU1088
D,NA,DL226,NA,NIC501,NA,JU1242,NA,NIC515,NA,JU311,NA,CX11271
E,NA,MY772,NA,MY795,NA,LKC34,NA,JU1581,NA,JU1440,NA,MY23
F,NA,NIC1049,NA,CX11285,NA,ED3052,NA,EG4349,NA,NIC268,NA,JU323
G,NA,JU1409,NA,MY2585,NA,NIC252,NA,NIC199,NA,JU2316,NA,JU2593
H,NA,CX11314,NA,JU346,NA,BRC20263,NA,JU2007,NA,ECA251,NA,ECA396
