ImageNumber,ObjectNumber,Metadata_Assay,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Magnification,Metadata_Plate,Metadata_Series,Metadata_Well,Metadata_Well,Metadata_wavelength,FileName_RawBF,FileName_RawRFP,FileName_well_mask,PathName_RawBF,PathName_RawRFP,PathName_well_mask,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_MaskedRFP,Intensity_IntegratedIntensity_MaskedRFP,Intensity_LowerQuartileIntensity_MaskedRFP,Intensity_MADIntensity_MaskedRFP,Intensity_MassDisplacement_MaskedRFP,Intensity_MaxIntensityEdge_MaskedRFP,Intensity_MaxIntensity_MaskedRFP,Intensity_MeanIntensityEdge_MaskedRFP,Intensity_MeanIntensity_MaskedRFP,Intensity_MedianIntensity_MaskedRFP,Intensity_MinIntensityEdge_MaskedRFP,Intensity_MinIntensity_MaskedRFP,Intensity_StdIntensityEdge_MaskedRFP,Intensity_StdIntensity_MaskedRFP,Intensity_UpperQuartileIntensity_MaskedRFP,Location_CenterMassIntensity_X_MaskedRFP,Location_CenterMassIntensity_Y_MaskedRFP,Location_CenterMassIntensity_Z_MaskedRFP,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_MaskedRFP,Location_MaxIntensity_Y_MaskedRFP,Location_MaxIntensity_Z_MaskedRFP,Number_Object_Number,Parent_WormObjects,Worm_Angle_1,Worm_Angle_10,Worm_Angle_11,Worm_Angle_12,Worm_Angle_13,Worm_Angle_14,Worm_Angle_15,Worm_Angle_16,Worm_Angle_17,Worm_Angle_18,Worm_Angle_19,Worm_Angle_2,Worm_Angle_3,Worm_Angle_4,Worm_Angle_5,Worm_Angle_6,Worm_Angle_7,Worm_Angle_8,Worm_Angle_9,Worm_ControlPointX_1,Worm_ControlPointX_10,Worm_ControlPointX_11,Worm_ControlPointX_12,Worm_ControlPointX_13,Worm_ControlPointX_14,Worm_ControlPointX_15,Worm_ControlPointX_16,Worm_ControlPointX_17,Worm_ControlPointX_18,Worm_ControlPointX_19,Worm_ControlPointX_2,Worm_ControlPointX_20,Worm_ControlPointX_21,Worm_ControlPointX_3,Worm_ControlPointX_4,Worm_ControlPointX_5,Worm_ControlPointX_6,Worm_ControlPointX_7,Worm_ControlPointX_8,Worm_ControlPointX_9,Worm_ControlPointY_1,Worm_ControlPointY_10,Worm_ControlPointY_11,Worm_ControlPointY_12,Worm_ControlPointY_13,Worm_ControlPointY_14,Worm_ControlPointY_15,Worm_ControlPointY_16,Worm_ControlPointY_17,Worm_ControlPointY_18,Worm_ControlPointY_19,Worm_ControlPointY_2,Worm_ControlPointY_20,Worm_ControlPointY_21,Worm_ControlPointY_3,Worm_ControlPointY_4,Worm_ControlPointY_5,Worm_ControlPointY_6,Worm_ControlPointY_7,Worm_ControlPointY_8,Worm_ControlPointY_9,Worm_Length,Worm_MeanIntensity_dauerMod_StraightenedImage_T1of1_L1of3,Worm_MeanIntensity_dauerMod_StraightenedImage_T1of1_L2of3,Worm_MeanIntensity_dauerMod_StraightenedImage_T1of1_L3of3,Worm_StdIntensity_dauerMod_StraightenedImage_T1of1_L1of3,Worm_StdIntensity_dauerMod_StraightenedImage_T1of1_L2of3,Worm_StdIntensity_dauerMod_StraightenedImage_T1of1_L3of3
1,1,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1656,21120,1115,282,983,122,1046.7614734299516,201.41123188405797,8.710849946597648,1984,0.9987029074979946,45.91823914395487,1,0.07840909090909091,0.11479936012335833,210.94304307527878,204.74862636901864,5.0,2.528656802971327,2.23606797749979,11.502939683910926,10.74050751748897,38.526762900312,425.7604973744604,0.8346774193548387,10.008728172630072,51.26588861271739,0.029236286878585815,0.001098649576306343,0.9333898726963541,0.04396124184131622,0.06562905013561249,0.03070162016144194,0.030957662205747215,0.03024338185787201,0.02723735384643078,0.026337072253227234,0.0016523595986331675,0.0033916056869999524,0.0315251387655735,1047.4128139039394,202.0797917103992,0.0,1046.7614734299516,201.41123188405797,1095.0,259.0,0.0,1,1,0.32711284719059974,-0.03894849135269629,0.016827544315990317,2.942091015256665e-14,0.07130911991529132,1.6653345369377348e-15,0.0,-0.0713091199153113,-0.06804812563780338,0.07210632526089511,-0.07210632526089511,-0.060326224876499746,-2.842170943040401e-14,1.942890293094024e-14,0.0740381356587736,-0.022898524415341015,-0.02875299905258566,-0.09369573210615612,0.02212094703668943,984.0,1039.7493903345592,1046.0,1053.0079689783217,1059.84436508139,1066.6807611844577,1072.810050506339,1078.9393398282202,1085.0686291501015,1091.9050252531695,1099.0343145750508,992.0,1105.4564971157456,1113.0,997.5514718625762,1003.6807611844574,1009.8100505063389,1015.9393398282202,1021.3615223689151,1027.0,1032.9129942314912,123.0,194.7493903345592,202.24264068711955,210.0079689783219,217.84436508138984,225.6807611844577,233.810050506339,241.9393398282203,250.06862915010163,257.90502525316947,265.03431457505076,129.18284271247464,272.4564971157456,280.0,137.55147186257616,145.68076118445754,153.81005050633888,161.93933982822026,170.36152236891508,178.6941125496956,186.91299423149127,213.36248173426415,0.02948491865127614,0.031065792175101033,0.03226489716895089,0.0016196526084229584,0.00338483706988778,0.004030665799344283
1,2,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1705,15471,1254,424,1173,233,1211.6985337243402,327.87390029325513,9.29542507223397,2103,0.99858314556647,46.59263271992099,1,0.11020619223062504,0.1075798032073933,211.5705234890567,205.38743875904387,5.0990195135927845,2.5432272974641745,2.23606797749979,12.842953843046939,11.258457369044585,21.897263693424858,446.27416997969516,0.8107465525439848,11.666559899225831,52.66567502915859,0.029068436473608017,0.001098649576306343,1.2591982129704653,0.061371784657239914,0.061371784657239914,0.030701473419015343,0.03088895896138334,0.03004501387476921,0.026199741289019585,0.026199741289019585,0.0024753392365752074,0.003681414817812496,0.0313115119934082,1211.3161629397343,326.67416168729636,0.0,1211.6985337243402,327.87390029325513,1248.0,409.0,0.0,2,3,0.0,0.11915634392602148,-0.06130631825143684,-0.1610701568101085,-0.1010439779120289,0.18451953235660135,-0.05693545340434092,0.0030190313284756964,-0.05520346200364856,0.08064307020654171,0.0,0.08085734588300153,0.052163281228575276,-0.19650209020837384,0.13865206453380852,0.0,-0.05391604854409793,0.10761791344794158,-0.05370186490386453,1174.0,1208.0393398282201,1211.5857864376271,1214.0,1217.0,1221.5180194846607,1227.0,1230.7322330470338,1235.0,1239.2393398282202,1244.0,1178.2535533905932,1248.0,1252.0,1182.5071067811864,1186.0,1189.0,1193.8535533905933,1197.4,1200.9464466094068,1205.0,234.0,319.0393398282203,328.58578643762706,338.60121933088226,348.3740115370181,357.5180194846607,366.2627416997972,375.7322330470338,384.9798989873225,394.2393398282203,403.2828427124747,243.25355339059328,412.64142135623734,422.0,252.50710678118656,262.0757359312881,271.84852813742395,280.85355339059333,290.4000000000001,299.94644660940685,309.2828427124748,220.30865786510174,0.02975756924204131,0.03132336264560805,0.0314514792875709,0.0014522243553812518,0.004190093195352365,0.003982932071637985
1,3,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1507,10773,756,461,693,290,730.2992700729927,371.66622428666227,8.146448329342444,2585,0.9949930335613447,43.803789720934994,1,0.13988675392184163,0.12275288071221545,186.45038977794889,179.94721448246983,5.0990195135927845,2.5536614264099025,2.23606797749979,20.365159612126718,18.63465374882543,18.523701142108063,392.7766952966369,0.5829787234042553,11.99310295842588,51.84089435636997,0.031097887083888054,0.0018844883888959885,3.1701670605481937,0.06007476896047592,0.061295490711927414,0.03517038990740727,0.034400062612057046,0.032639048993587494,0.029007401317358017,0.02861066535115242,0.006105160540407953,0.004943132871978674,0.03602655231952667,731.3882594681005,374.6434816301124,0.0,730.2992700729927,371.66622428666227,724.0,344.0,0.0,3,4,-0.6989388103550979,0.08041570024570843,0.0,0.11402277046898113,-0.11402277046898113,0.0,-1.3322676295501878e-15,-0.05812709899011259,-0.0016465886366567872,0.05977368762676938,1.3322676295501878e-15,0.07369249146597023,2.6645352591003757e-15,0.025451328042051302,0.03026386600129749,0.11462561423136663,0.12207377225777427,0.08110910595711607,-0.042826863070728693,695.0,731.3197745161629,734.0,736.0,738.0,739.0,741.0,743.0,745.0,747.4930717856869,750.0,695.0545941546018,752.0,754.0,700.8162950903902,706.2851028073652,711.7539105243401,717.0,721.9844191771035,726.0,729.0,291.0,361.31977451616285,369.94365081389606,378.8492857325065,387.7549206511169,397.07476913210036,405.9804040507108,414.8860389693212,423.79167388793155,432.4930717856869,441.1887301627792,299.05459415460183,450.0943650813896,459.0,305.8162950903902,313.2851028073652,320.7539105243401,328.3149711574556,335.98441917710346,344.055173182811,352.54659453904833,194.68124086713198,0.033076602830505925,0.03422298890810572,0.03570227055239444,0.003742828618087682,0.004123400527093948,0.00603376877663622
1,4,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1576,5460,1492,379,1297,351,1392.1776649746193,366.6472081218274,8.537517362128774,1991,0.9983547572752582,44.79537389622523,1,0.2886446886446886,0.1171300692676608,201.84770354297314,195.35864454894235,5.0,2.563601338578227,2.23606797749979,12.343162324080327,11.57377663618944,83.04813001483127,411.1959594928933,0.7915620291310899,12.071137575432658,48.61824996396899,0.029282063245773315,0.001144425943493843,0.8680356820115317,0.037155717611312866,0.06004425138235092,0.031111179318125407,0.030849143378152914,0.03039597161114216,0.027435721829533577,0.025894559919834137,0.0015717345142750529,0.0028189091064073205,0.0316166952252388,1393.0452238088199,366.67597641072126,0.0,1392.1776649746193,366.6472081218274,1442.0,371.0,0.0,4,7,0.09618549774847358,-0.20404395233977748,0.24918810050281834,-0.08259768911913552,-0.11042798886929671,0.09876884725104915,0.02695885232646142,0.05680023675558163,-0.18670662606169616,0.0,0.0,0.0030902953266250255,0.011040649598174856,0.0939968764636138,-0.11784842121707775,-0.08646489791981213,5.23192600354605e-15,-5.23192600354605e-15,0.04461844542665028,1298.0,1382.6284457220886,1392.5150552476284,1402.4141369486733,1412.0706228418653,1421.3714010505123,1431.0404039984755,1440.328665152351,1450.303078373899,1459.2859292541898,1469.800095211042,1307.2715252697328,1480.314261167894,1490.0,1316.957264101839,1325.8688852972882,1335.5003146413046,1345.090602356103,1354.81386991289,1364.085395182623,1373.3569204523556,352.0,367.0,368.5150552476284,368.0,369.9293771581345,371.0,371.04040399847554,372.0,373.3030783738991,375.0,375.0,353.0,375.0,375.0,355.0,356.8688852972883,359.0,362.0906023561031,364.0,365.0,366.0,210.28331913704278,0.02985333580856419,0.030803817672588968,0.03186251680545224,0.0017026246306549118,0.0029929156215737574,0.0029155209756987163
1,5,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1451,15481,870,514,757,377,818.842866988284,439.05651274982773,7.73995415188003,2372,0.9967693599950338,42.982212360588434,1,0.09372779536205672,0.1291997317267184,182.56279902764146,174.91712323268982,5.0,2.53225246628963,2.23606797749979,17.266580242746816,14.66292188523905,37.17904233880231,375.67113959936523,0.6117200674536256,9.03288321569562,43.83002990484238,0.029419394209980965,0.0006942860782146454,0.1987934281025958,0.038895245641469955,0.038895245641469955,0.030828952954592558,0.030206774572599845,0.03012130968272686,0.028183413669466972,0.026642251759767532,0.001238024801550791,0.0012120901140850117,0.03079652041196823,818.7014100935928,438.9168389369596,0.0,818.842866988284,439.05651274982773,867.0,512.0,0.0,5,8,0.1776734962614928,0.12907476872202917,-0.0788276559201172,0.026848959909069214,0.024594920361679762,-0.055056931463972836,0.11882076932802721,0.02145695217800525,-0.12327940821708616,0.05295680860798779,0.016214065646448672,0.08616918754336145,0.1614121860620985,0.0,0.07859617303667288,0.04686771519432076,-0.09235140641545725,0.1759802821493145,-0.09431463951144936,758.0,816.0,821.5355339059329,826.0,831.1112698372209,836.0,840.687005768509,845.8284271247464,850.0,854.0,859.0,766.0201010126777,863.5656854249493,868.0,773.4544155877284,780.5958369439658,787.1514718625762,793.7071067811866,799.5556349186104,805.0,811.2526911934583,378.0,431.55735931288086,438.5355339059329,445.9573593128809,453.1112698372209,460.35735931288093,467.68700576850904,474.8284271247464,482.37157287525395,489.98578643762704,497.185786437627,381.0201010126776,504.56568542494927,512.0,385.4544155877284,390.59583694396576,397.15147186257616,403.70710678118655,410.5556349186105,417.5715728752539,424.2526911934582,185.42135623730968,0.03044639751983444,0.029756047106736717,0.030576089504861577,0.0011383409741655569,0.0011493492741885692,0.0009772051725327028
1,6,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1461,11928,1536,623,1368,552,1453.2963723477071,588.1533196440794,8.006698101892244,1780,0.9982123701828717,43.130070424914365,2,0.12248490945674044,0.12489542971074023,181.1169158386196,180.31361568112376,5.0990195135927845,2.555687810831402,2.23606797749979,10.5992477874119,10.82476883624176,65.92696571458399,383.4041122946064,0.8207865168539326,10.322728369385004,45.244861640036106,0.03006027266383171,0.0007934700697660446,0.19252503452197792,0.038803692907094955,0.04925612360239029,0.031664810949033756,0.030968420013713967,0.030838483944535255,0.029312580823898315,0.027695124968886375,0.0013984089923092635,0.0015675157310784224,0.0316472128033638,1453.1284608129072,588.0591304440678,0.0,1453.2963723477071,588.1533196440794,1491.0,602.0,0.0,6,9,-0.284618781376921,-0.18000948719194643,0.01867729022673109,0.03509965046461572,-0.0029314250436427436,-0.029234671238319965,0.06134938576003274,-0.0736229461499206,-6.938893903907228e-15,-0.0856183246755235,-0.04774444094142416,0.036047974009825345,0.2155713614677819,0.018361583276243043,0.005738008263044825,-1.1435297153639112e-14,2.2815083156046967e-14,-0.08584719606788016,0.170672203172469,1369.0,1444.1050789436244,1451.7980646816002,1460.1086637255464,1468.3556090328057,1476.4829369462725,1484.6202601651976,1492.8572101669986,1500.8849112975895,1509.163683473192,1517.4424556487947,1377.2561032681597,1526.014121043211,1534.0,1386.689463406092,1395.4979203600146,1403.6924027092236,1411.868669897654,1419.8545488544432,1427.8404278112325,1435.8263067680216,553.0,584.1050789436243,588.7980646816002,592.0,595.3556090328055,599.0,602.6202601651976,606.0,609.8849112975894,613.163683473192,616.4424556487947,557.2129469080369,619.0141210432108,621.0,559.0,561.0,564.8462013546118,568.868669897654,572.8545488544432,576.8404278112324,580.8263067680217,192.73768157337724,0.03132018533426153,0.03023381442479604,0.031568716243271705,0.0012288114149970456,0.0013190417283588554,0.0015561139708191658
1,7,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1408,3060,1390,583,1373,403,1381.4055397727273,489.75497159090907,8.0631735345999,2100,0.9980738984384357,42.34053942720982,2,0.46013071895424834,0.12402064716936802,184.36544697997218,179.02513789968157,5.0,2.5567268157212153,2.23606797749979,13.95251866690147,11.437336415940397,-2.819940447741664,377.71067811865476,0.6704761904761904,11.396551487967372,43.87278568185866,0.03018234483897686,0.0008087269961833954,0.28146566397455436,0.043381400406360626,0.043381400406360626,0.03183394270381947,0.031159648921774617,0.030960556119680405,0.029404135420918465,0.028076600283384323,0.001611937853559259,0.001601039548908659,0.0318150594830513,1381.4179861379218,489.47378124969856,0.0,1381.4055397727273,489.75497159090907,1383.0,411.0,0.0,7,9,0.15450425684361946,-0.26438662829751003,0.17667538255098858,-0.11448999838278384,0.0009711871699478181,0.09078803118333201,-0.11018111639491934,0.01069708961063709,0.0999601315632368,-0.04933850771337789,0.33261681889936834,0.15228885974956818,0.07683317076291818,0.15623727771529317,-0.08063862870368199,0.084711655713124,0.05966042274625338,-0.14437207845937738,0.2206231421709448,1377.0,1383.0,1381.0,1381.397732163367,1380.1630546582342,1380.0,1379.8418342579644,1379.0,1379.0,1378.8958028780664,1377.819526438772,1381.0,1377.2297885889345,1374.0,1383.7119956973852,1385.0,1385.6973289487896,1385.0,1385.0,1384.3364421838985,1383.0,404.0,482.60218068403503,491.51985123220476,500.602267836633,509.83694534176595,518.6870764390869,526.8418342579645,534.4513497235608,544.1974473964767,553.9377740974012,563.6242620510524,412.08924342342357,573.2297885889344,581.0,420.7119956973851,429.09615739501675,438.3026710512105,446.93149849135614,455.8491690395259,463.6635578161015,472.85608301111915,194.921953458318,0.031220854999570093,0.03067846395724007,0.03180909681451903,0.0013152318352924635,0.0016064447964027001,0.0014060917469488313
1,8,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1841,19701,1107,605,1008,406,1061.8984247691471,501.96686583378596,9.842637183050407,2601,0.9981120222645254,48.415224897313394,1,0.0934470331455256,0.10159878713421014,227.63944312566122,220.04544985070697,5.0990195135927845,2.5504030228554524,2.23606797749979,15.341285255936318,13.98156754742036,25.86234206592898,477.18585822512665,0.7078046905036525,11.916731549426913,55.83161692507565,0.028931105509400368,0.0008239876478910446,0.34118670244434485,0.03753719478845596,0.057846952229738235,0.030016956043896505,0.030326788117911813,0.029678797349333763,0.027542535215616226,0.02682536095380783,0.0013146054037314436,0.002790493100946758,0.030624857172369957,1062.0295297225798,502.28185767036314,0.0,1061.8984247691471,501.96686583378596,1081.0,535.0,0.0,8,10,2.9976021664879227e-15,1.3766765505351941e-14,-1.3766765505351941e-14,-4.440892098500626e-15,2.0872192862952943e-14,-1.4432899320127035e-14,1.176836406102666e-14,0.015151348375477713,0.09069677570086343,-0.07232041345565232,0.0723204134556319,0.07074961374279409,-0.07074961374280297,1.4765966227514582e-14,-1.4765966227514582e-14,0.07074961374280564,-2.6645352591003757e-15,0.06160675935137938,0.04941881983482421,1009.0,1059.2952456228024,1063.790693842702,1068.286142062601,1072.7815902825005,1077.2770385023996,1081.772486722299,1086.2679349421985,1090.7633831620974,1094.933406077634,1098.0532351246936,1014.9482561718061,1101.88017095294,1105.0,1020.8965123436121,1026.1376617342316,1032.0859179060378,1038.0341740778438,1043.98243024965,1049.2235796402695,1054.464729030889,407.0,489.35557311987236,499.8449522996379,510.33433147940224,520.8237106591678,531.3130898389321,541.8024690186976,552.2918481984632,562.7812273782275,572.9334060776339,583.0532351246937,415.94825617180607,592.8801709529401,603.0,424.8965123436122,434.1376617342317,443.0859179060378,452.0341740778439,460.98243024965,470.2235796402696,479.4647290308891,228.24209101275267,0.029698007628166198,0.030692446289845018,0.03057994012436395,0.0012603132791683474,0.003311011279924113,0.002922502809499964
1,9,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1468,7224,1246,551,1078,508,1160.8262942779293,536.3140326975476,7.8780044724463165,4009,0.9879524804815969,43.23327019404407,1,0.20321151716500555,0.12693569843702757,180.51589373100512,167.86303941010956,5.0990195135927845,2.548151179266141,2.23606797749979,30.36049548307879,27.936195716686235,81.27870854915973,381.22034611053283,0.3661761037665253,10.395193446427584,44.60711083561182,0.029541466385126114,0.0007324330508708954,0.19837459241533367,0.05381856858730316,0.05381856858730316,0.030938075733415428,0.030386315283114317,0.03027389943599701,0.02856488898396492,0.02693217433989048,0.0019575563061144815,0.0014920537140804754,0.031021591275930405,1161.0244341485459,536.3043853876645,0.0,1160.8262942779293,536.3140326975476,1235.0,536.0,0.0,9,10,-0.08708872256719508,-0.056074222070530255,0.027809539625990892,-0.11081373038317477,0.10736401431540671,0.00344971606777085,-0.22162746076635512,-0.23033977654063725,-0.2365598375598536,-0.04861860984106725,-0.08159011075016376,0.0870887225672084,-0.0870887225672084,0.060401186971868526,-0.12125571970345567,-0.02717851340123878,-0.06886958020849215,-0.06826984271557823,-0.09011371376269642,1079.0,1150.3577467358512,1159.243903072169,1168.3321153292804,1177.3192996259952,1186.720697485083,1195.9989897185533,1204.9861740152678,1213.9733583119823,1222.4232234207063,1229.8257359859724,1086.5264718352341,1237.059314602393,1244.0,1094.3458368892816,1101.8723087245155,1109.691673778563,1117.3085044856039,1125.330403886658,1133.442662159519,1141.7847760015095,509.0,541.0,542.2439030721689,543.0,544.0,544.0,545.0,546.0,545.0,542.0,537.1742640140276,513.526471835234,531.940685397607,526.0,517.3458368892815,521.8723087245155,525.691673778563,530.0,533.3304038866579,536.4426621595189,539.0,188.0279571817557,0.030425988526673286,0.029840972866842872,0.031066673825539157,0.0015401374350905066,0.0011141786811007682,0.0012863107939795754
1,10,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1252,5100,1346,508,1196,474,1270.361821086262,490.80271565495207,6.761835062150032,1463,0.9978383822668593,39.926130666625134,1,0.24549019607843137,0.1478888483390534,157.51072821619073,152.190669884852,5.0990195135927845,2.557314760566639,2.23606797749979,10.332656540718302,10.350939325318402,78.32289637533172,326.16652224137044,0.8557758031442242,8.990035904571414,39.7026017960161,0.029266804456710815,0.001129167154431343,1.6948375338451354,0.03495841845870018,0.06019684299826622,0.0301679057200383,0.03171134328755279,0.03024338185787201,0.026077669113874435,0.026077669113874435,0.0014659269194115955,0.005511273001152731,0.0316777303814888,1272.0356538152614,491.0687199057833,0.0,1270.361821086262,490.80271565495207,1314.0,498.0,0.0,10,11,0.13903929393879969,0.026576735191430334,-0.13903929393879969,0.016866454212460108,0.09218193267479727,-0.04841874170367244,-0.08893460300116132,0.22836954146303928,0.021425147913756104,-0.20775593107291482,-0.013611520093011642,-7.993605777301127e-15,7.993605777301127e-15,-7.993605777301127e-15,-0.1390392939387917,0.11128556008758508,-0.08472737653270443,0.017424937207648927,0.06847943798483977,1197.0,1263.187258300203,1270.5355339059329,1277.8062445840515,1285.4911688245431,1293.124516600406,1299.7301515190165,1307.2902020253555,1315.3313708498986,1322.4257359312883,1329.4585786437628,1204.6849242404917,1337.1014718625763,1344.0,1211.9556349186103,1219.226345596729,1226.4970562748476,1233.7677669529664,1241.4526911934581,1248.8044155877285,1256.4083261120686,475.0,489.1872583002031,491.0,493.0,494.0,495.12451660040614,496.73015151901654,498.18431457505073,499.0,501.42573593128816,504.0,476.0,505.10147186257615,506.0,478.0,480.0,482.0,484.0,485.0,486.8044155877285,488.0,161.98275605729697,0.029810234140960717,0.033308589371381134,0.03134505339400366,0.0014984996835724308,0.007297892513276412,0.003904637394498381
