row,1,2,3,4,5,6,7,8,9,10,11,12
A,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM
B,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM
C,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM
D,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM
E,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM
F,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM
G,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM
H,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM,NA,ascr5.100nM
