Count_NonOverlappingWorms,Count_OverlappingWorms,Count_Welloutline,Count_WormObjects,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05ImageMath,ExecutionTime_06MaskImage,ExecutionTime_07MaskImage,ExecutionTime_08IdentifyPrimaryObjects,ExecutionTime_09CorrectIlluminationCalculate,ExecutionTime_10CorrectIlluminationApply,ExecutionTime_11IdentifyPrimaryObjects,ExecutionTime_12ConvertObjectsToImage,ExecutionTime_13UntangleWorms,FileName_RawBF,ImageNumber,Metadata_Assay,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Magnification,Metadata_Plate,Metadata_Series,Metadata_Well,Metadata_wavelength
30.0,30.0,1.0,59.0,0.0,0.0,2.559999999999995,0.0,0.3500000000000014,0.11999999999999744,0.30000000000000426,1.4099999999999966,170.63,0.03000000000002956,2.0999999999999943,0.010000000000019327,30.739999999999952,20220407-dauerProtocol1-p002-m2X_A01_w1.TIF,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,A01,nan
