row,1,2,3,4,5,6,7,8,9,10,11,12
A,NA,JU1543,NA,JU2600,NA,JU1808,NA,MY2535,NA,XZ1516,NA,ECA349
B,NA,JU2234,NA,JU2534,NA,JU2838,NA,JU2566,NA,MY2573,NA,JU2906
C,NA,MY2530,NA,MY2212,NA,MY679,NA,JU3144,NA,MY2741,NA,JU2879
D,NA,NIC523,NA,JU2878,NA,JU2907,NA,JU2825,NA,JU2800,NA,JU2862
E,NA,JU3137,NA,JU3135,NA,JU2587,NA,MY2693,NA,MY920,NA,JU2131
F,NA,JU2578,NA,JU1793,NA,NIC522,NA,JU2853,NA,MY2453,NA,JU3140
G,NA,JU2866,NA,JU2565,NA,JU3127,NA,JU3134,NA,JU3125,NA,JU2141
H,NA,NIC514,NA,JU2841,NA,JU3128,NA,XZ1513,NA,JU3132,NA,ECA372
