Count_NonOverlappingWorms,Count_OverlappingWorms,Count_Welloutline,Count_WormObjects,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05ImageMath,ExecutionTime_06MaskImage,ExecutionTime_07MaskImage,ExecutionTime_08IdentifyPrimaryObjects,ExecutionTime_09CorrectIlluminationCalculate,ExecutionTime_10CorrectIlluminationApply,ExecutionTime_11IdentifyPrimaryObjects,ExecutionTime_12ConvertObjectsToImage,ExecutionTime_13UntangleWorms,ExecutionTime_14MeasureObjectSizeShape,ExecutionTime_15MeasureObjectIntensity,ExecutionTime_16RescaleIntensity,ExecutionTime_17OverlayOutlines,FileName_RawBF,ImageNumber
40.0,40.0,1.0,57.0,0.0,0.0,0.8599999999999,0.0,0.06999999999993634,0.060000000000172804,0.08000000000015461,1.6599999999998545,215.43000000000006,0.01999999999998181,2.400000000000091,0.009999999999990905,44.179999999999836,0.44000000000005457,0.7799999999999727,0.0500000000001819,0.9799999999997908,20220407-dauerProtocol1-p002-m2X_A12_w1.TIF,12
25.0,25.0,1.0,40.0,0.0,0.0,0.5,0.0,0.07000000000016371,0.06999999999993634,0.07999999999992724,1.6399999999998727,216.8900000000001,0.01999999999998181,2.4400000000000546,0.009999999999990905,31.480000000000018,0.25,0.6999999999998181,0.060000000000172804,0.8800000000001091,20220407-dauerProtocol1-p002-m2X_B01_w1.TIF,13
26.0,26.0,1.0,35.0,0.0,0.0,0.6200000000001182,0.0,0.06999999999993634,0.05999999999994543,0.07999999999992724,1.6700000000000728,216.54999999999995,0.01999999999998181,2.3500000000001364,0.009999999999990905,31.360000000000127,0.31999999999993634,0.709999999999809,0.049999999999954525,0.9600000000000364,20220407-dauerProtocol1-p002-m2X_B02_w1.TIF,14
34.0,34.0,1.0,52.0,0.0,0.0,0.790000000000191,0.0,0.06999999999993634,0.049999999999954525,0.07999999999992724,1.650000000000091,216.75,0.03999999999996362,2.430000000000291,0.009999999999763531,39.88000000000011,0.40000000000009095,0.7699999999995271,0.03999999999996362,0.9699999999997999,20220407-dauerProtocol1-p002-m2X_B03_w1.TIF,15
35.0,35.0,1.0,41.0,0.0,0.0,0.5599999999999454,0.0,0.06999999999993634,0.34999999999990905,0.09000000000014552,1.7100000000000364,216.16000000000008,0.01999999999998181,2.4399999999996,0.010000000000218279,40.26999999999998,0.4800000000000182,0.8400000000001455,0.04999999999972715,1.2400000000002365,20220407-dauerProtocol1-p002-m2X_B04_w1.TIF,16
41.0,41.0,1.0,53.0,0.0,0.0,0.6399999999998727,0.0,0.09000000000014552,0.05999999999994543,0.08999999999969077,1.6400000000003274,216.6899999999996,0.03000000000020009,2.8299999999999272,0.01999999999998181,43.99000000000024,0.42000000000007276,0.6900000000000546,0.04999999999972715,0.8700000000003456,20220407-dauerProtocol1-p002-m2X_B05_w1.TIF,17
35.0,35.0,1.0,53.0,0.0,0.0,0.45999999999958163,0.0,0.08000000000038199,0.04999999999972715,0.09000000000014552,1.3800000000001091,216.12999999999965,0.03000000000020009,2.4200000000000728,0.009999999999763531,39.56999999999971,0.44000000000005457,0.8400000000001455,0.03999999999996362,1.0499999999997272,20220407-dauerProtocol1-p002-m2X_B06_w1.TIF,18
43.0,43.0,1.0,51.0,0.0,0.0,0.5399999999995089,0.0,0.08000000000038199,0.06999999999970896,0.09999999999990905,1.6900000000000546,220.1500000000001,0.01999999999998181,2.5900000000006003,0.009999999999763531,39.45999999999958,0.5300000000002001,0.8600000000001273,0.05999999999994543,1.099999999999909,20220407-dauerProtocol1-p002-m2X_B07_w1.TIF,19
32.0,32.0,1.0,45.0,0.0,0.0,0.42000000000007276,0.0,0.11999999999989086,0.05999999999994543,0.07999999999992724,1.430000000000291,214.44999999999982,0.01999999999998181,2.4900000000002365,0.01999999999998181,33.720000000000255,0.2899999999999636,0.650000000000091,0.0500000000001819,1.1099999999996726,20220407-dauerProtocol1-p002-m2X_B08_w1.TIF,20
29.0,29.0,1.0,52.0,0.0,0.0,0.5599999999999454,0.0,0.07999999999992724,0.05999999999994543,0.08000000000038199,1.6899999999995998,218.9000000000001,0.04000000000041837,2.5799999999999272,0.01999999999998181,29.65000000000009,0.2699999999999818,0.6200000000003456,0.04999999999972715,1.1300000000001091,20220407-dauerProtocol1-p002-m2X_B09_w1.TIF,21
38.0,38.0,1.0,51.0,0.0,0.0,0.8400000000001455,0.0,0.09999999999990905,0.06999999999970896,0.07999999999992724,1.449999999999818,215.73000000000047,0.03000000000020009,2.4799999999995634,0.010000000000218279,40.4399999999996,0.4600000000000364,0.7100000000004911,0.03999999999996362,0.8899999999998727,20220407-dauerProtocol1-p002-m2X_B10_w1.TIF,22
30.0,30.0,1.0,46.0,0.0,0.0,0.5300000000002001,0.0,0.06999999999970896,0.06000000000040018,0.0799999999994725,1.6900000000000546,223.0399999999995,0.01999999999998181,2.5099999999997635,0.020000000000436557,34.63000000000011,0.419999999999618,0.830000000000382,0.04999999999972715,1.1900000000000546,20220407-dauerProtocol1-p002-m2X_B11_w1.TIF,23
48.0,48.0,1.0,56.0,0.0,0.0,0.5799999999999272,0.0,0.09000000000014552,0.07999999999992724,0.09000000000060027,1.8399999999996908,206.5899999999997,0.020000000000436557,2.480000000000018,0.010000000000218279,49.820000000000164,0.5499999999997272,0.9099999999998545,0.0500000000001819,0.8299999999999272,20220407-dauerProtocol1-p002-m2X_B12_w1.TIF,24
45.0,45.0,1.0,51.0,0.0,0.0,0.8399999999996908,0.0,0.07000000000016371,0.05999999999994543,0.09000000000014552,1.6799999999998363,211.2800000000002,0.03000000000020009,2.480000000000018,0.019999999999527063,47.95000000000027,0.41000000000030923,0.6599999999998545,0.03999999999996362,0.8700000000003456,20220407-dauerProtocol1-p002-m2X_C01_w1.TIF,25
42.0,42.0,1.0,54.0,0.0,0.0,0.8200000000006185,0.0,0.07999999999992724,0.07000000000016371,0.09999999999990905,1.5300000000002,195.25999999999976,0.03000000000020009,2.4899999999997817,0.009999999999763531,51.90000000000009,0.5,0.8600000000001273,0.05999999999994543,1.1000000000003638,20220407-dauerProtocol1-p002-m2X_C02_w1.TIF,26
43.0,43.0,1.0,46.0,0.0,0.0,0.5300000000002001,0.0,0.06000000000040018,0.05999999999994543,0.09999999999990905,1.6799999999998363,205.13000000000056,0.01999999999998181,2.2799999999992906,0.020000000000436557,40.029999999999745,0.36999999999989086,0.6900000000000546,0.05999999999994543,0.8299999999999272,20220407-dauerProtocol1-p002-m2X_C03_w1.TIF,27
39.0,39.0,1.0,59.0,0.0,0.0,0.5799999999999272,0.0,0.08999999999969077,0.06000000000040018,0.1000000000003638,1.7799999999997453,203.45999999999958,0.01999999999998181,2.430000000000291,0.01999999999998181,44.4699999999998,0.5000000000004547,0.8099999999994907,0.0500000000001819,1.0399999999999636,20220407-dauerProtocol1-p002-m2X_C04_w1.TIF,28
26.0,26.0,1.0,56.0,0.0,0.0,0.44000000000005457,0.0,0.07000000000016371,0.05999999999994543,0.0799999999994725,1.6799999999998363,209.85000000000082,0.020000000000436557,2.119999999999891,0.010000000000218279,30.640000000000327,0.3400000000001455,0.6999999999998181,0.049999999999272404,0.7899999999999636,20220407-dauerProtocol1-p002-m2X_C05_w1.TIF,29
41.0,41.0,1.0,67.0,0.0,0.0,0.4800000000000182,0.0,0.15999999999985448,0.09999999999990905,0.08999999999969077,1.4200000000000728,201.92999999999984,0.02999999999974534,2.4400000000005093,0.019999999999527063,50.94000000000051,0.3900000000003274,0.6899999999995998,0.0500000000001819,0.8100000000004002,20220407-dauerProtocol1-p002-m2X_C06_w1.TIF,30
28.0,28.0,1.0,35.0,0.0,0.0,0.4600000000000364,0.0,0.07999999999992724,0.06000000000040018,0.08999999999923602,1.6700000000000728,210.60000000000036,0.03999999999996362,2.550000000000182,0.009999999999308784,29.279999999999745,0.3999999999996362,0.8600000000014916,0.050000000001091394,1.1099999999996726,20220407-dauerProtocol1-p002-m2X_C07_w1.TIF,31
39.0,39.0,1.0,59.0,0.0,0.0,0.4400000000005093,0.0,0.07000000000061846,0.06999999999970896,0.09000000000014552,1.7200000000002547,216.79999999999927,0.019999999999527063,2.530000000000655,0.009999999999308784,45.470000000000255,0.5000000000009095,0.819999999999709,0.049999999999272404,1.0000000000009095,20220407-dauerProtocol1-p002-m2X_C08_w1.TIF,32
32.0,32.0,1.0,54.0,0.0,0.0,0.6399999999994179,0.0,0.06999999999970896,0.06000000000040018,0.1000000000003638,1.7599999999993088,223.71999999999935,0.030000000000654836,2.4700000000002547,0.019999999999527063,33.24000000000069,0.3100000000004002,0.6100000000005821,0.02999999999974534,0.8200000000006185,20220407-dauerProtocol1-p002-m2X_C09_w1.TIF,33
37.0,37.0,1.0,54.0,0.0,0.0,0.42000000000098225,0.0,0.07999999999901775,0.07000000000061846,0.07999999999992724,1.4899999999988722,191.4900000000007,0.020000000000436557,2.459999999999127,0.010000000000218279,42.70000000000073,0.42000000000007276,0.8000000000001819,0.049999999999272404,1.0200000000004366,20220407-dauerProtocol1-p002-m2X_C10_w1.TIF,34
41.0,41.0,1.0,44.0,0.0,0.0,0.41999999999916326,0.0,0.06000000000040018,0.07999999999901775,0.08000000000083674,1.6900000000005093,201.15999999999985,0.019999999999527063,2.0499999999992724,0.010000000000218279,43.67000000000007,0.4399999999995998,0.7700000000004366,0.03999999999996362,1.0499999999992724,20220407-dauerProtocol1-p002-m2X_C11_w1.TIF,35
38.0,38.0,1.0,58.0,0.0,0.0,0.38000000000010914,0.0,0.06999999999970896,0.06000000000040018,0.08999999999923602,1.730000000000473,186.39999999999964,0.02999999999974534,2.4600000000000364,0.009999999999308784,40.45000000000073,0.4099999999998545,0.770000000001346,0.049999999999272404,1.0900000000001455,20220407-dauerProtocol1-p002-m2X_C12_w1.TIF,36
31.0,31.0,1.0,43.0,0.0,0.0,0.5700000000006185,0.0,0.06999999999970896,0.06000000000040018,0.08000000000083674,1.6899999999995998,186.15999999999985,0.030000000000654836,2.050000000000182,0.010000000000218279,34.159999999999854,0.38000000000101863,0.7599999999993088,0.0500000000001819,0.7700000000004366,20220407-dauerProtocol1-p002-m2X_D01_w1.TIF,37
40.0,40.0,1.0,59.0,0.0,0.0,0.3499999999994543,0.0,0.06999999999970896,0.06999999999970896,0.1000000000003638,1.7100000000000364,187.8800000000001,0.03999999999996362,2.469999999999345,0.010000000000218279,45.27000000000044,0.47000000000025466,0.8400000000001455,0.0500000000001819,1.019999999999527,20220407-dauerProtocol1-p002-m2X_D02_w1.TIF,38
49.0,49.0,1.0,66.0,0.0,0.0,0.43000000000029104,0.0,0.07000000000061846,0.06000000000040018,0.09000000000014552,1.6699999999991633,191.27000000000044,0.030000000000654836,2.0799999999990177,0.020000000000436557,45.69000000000051,0.5200000000004366,0.8499999999994543,0.06000000000130967,1.019999999999527,20220407-dauerProtocol1-p002-m2X_D03_w1.TIF,39
37.0,37.0,1.0,56.0,0.0,0.0,1.0099999999993088,0.0,0.06999999999970896,0.06000000000040018,0.09000000000014552,1.75,185.71999999999935,0.040000000000873115,2.4399999999996,0.010000000000218279,43.94999999999982,0.43000000000029104,0.7599999999993088,0.0500000000001819,1.0100000000002183,20220407-dauerProtocol1-p002-m2X_D04_w1.TIF,40
40.0,40.0,1.0,57.0,0.0,0.0,0.3899999999994179,0.0,0.07000000000061846,0.07000000000061846,0.07999999999992724,1.660000000000764,189.85999999999967,0.02999999999974534,2.0,0.009999999999308784,37.600000000000364,0.36999999999989086,0.6099999999996726,0.0500000000001819,0.7799999999997453,20220407-dauerProtocol1-p002-m2X_D05_w1.TIF,41
34.0,34.0,1.0,55.0,0.0,0.0,0.4899999999997817,0.0,0.07999999999901775,0.06000000000040018,0.07999999999992724,1.6199999999998909,192.4900000000007,0.019999999999527063,2.5,0.019999999999527063,41.470000000000255,0.5199999999995271,0.8999999999996362,0.0500000000001819,1.2199999999993452,20220407-dauerProtocol1-p002-m2X_D06_w1.TIF,42
38.0,38.0,1.0,59.0,0.0,0.0,0.4899999999997817,0.0,0.06999999999970896,0.06999999999970896,0.08000000000083674,1.6700000000000728,203.51999999999953,0.020000000000436557,2.039999999999054,0.010000000000218279,37.25,0.38000000000010914,0.6400000000003274,0.049999999999272404,0.8599999999996726,20220407-dauerProtocol1-p002-m2X_D07_w1.TIF,43
41.0,41.0,1.0,59.0,0.0,0.0,0.4600000000000364,0.0,0.06999999999879947,0.07000000000061846,0.09000000000014552,1.5499999999992724,211.1900000000005,0.02999999999974534,2.430000000000291,0.009999999999308784,44.779999999999745,0.47000000000025466,0.8099999999994907,0.0500000000001819,1.050000000000182,20220407-dauerProtocol1-p002-m2X_D08_w1.TIF,44
32.0,32.0,1.0,51.0,0.0,0.0,0.4499999999998181,0.0,0.07999999999992724,0.06000000000040018,0.08000000000083674,1.639999999999418,212.1900000000005,0.029999999998835847,2.550000000000182,0.020000000000436557,33.35999999999967,0.32000000000061846,0.6099999999996726,0.0500000000001819,0.8699999999998909,20220407-dauerProtocol1-p002-m2X_D09_w1.TIF,45
40.0,40.0,1.0,62.0,0.0,0.0,0.38000000000010914,0.0,0.06999999999970896,0.05999999999949068,0.06000000000040018,1.3999999999996362,216.36000000000058,0.02999999999974534,2.4799999999995634,0.020000000000436557,38.710000000000946,0.47000000000025466,0.8099999999994907,0.06000000000040018,1.0,20220407-dauerProtocol1-p002-m2X_D10_w1.TIF,46
43.0,43.0,1.0,52.0,0.0,0.0,0.4000000000005457,0.0,0.06999999999879947,0.06000000000040018,0.09000000000014552,1.699999999999818,215.8099999999995,0.040000000000873115,2.5299999999997453,0.020000000000436557,48.19999999999982,0.3900000000003274,0.6999999999998181,0.0500000000001819,0.8299999999999272,20220407-dauerProtocol1-p002-m2X_D11_w1.TIF,47
42.0,42.0,1.0,54.0,0.0,0.0,0.3499999999994543,0.0,0.07000000000061846,0.05999999999949068,0.09000000000014552,1.7000000000007276,203.01999999999953,0.020000000000436557,2.4799999999995634,0.010000000000218279,48.289999999999964,0.4600000000000364,0.7999999999992724,0.06000000000040018,1.0399999999999636,20220407-dauerProtocol1-p002-m2X_D12_w1.TIF,48
37.0,37.0,1.0,60.0,0.0,0.0,0.5299999999997453,0.0,0.06000000000040018,0.06999999999970896,0.07999999999901775,1.6700000000009823,211.48999999999978,0.019999999999527063,2.0399999999999636,0.030000000000654836,39.63000000000011,0.3499999999994543,0.6399999999994179,0.06000000000040018,0.8900000000003274,20220407-dauerProtocol1-p002-m2X_E01_w1.TIF,49
43.0,43.0,1.0,55.0,0.0,0.0,0.5,0.0,0.17999999999938154,0.11000000000058208,0.0999999999994543,1.430000000000291,199.25,0.030000000000654836,2.5399999999999636,0.010000000000218279,39.16999999999916,0.48000000000047294,0.7499999999990905,0.06000000000130967,1.1799999999993815,20220407-dauerProtocol1-p002-m2X_E02_w1.TIF,50
33.0,33.0,1.0,58.0,0.0,0.0,0.569999999999709,0.0,0.07000000000061846,0.06000000000040018,0.08000000000083674,1.680000000000291,207.9999999999991,0.030000000000654836,2.25,0.02999999999974534,32.61999999999989,0.3100000000004002,0.6100000000005821,0.049999999999272404,0.6400000000003274,20220407-dauerProtocol1-p002-m2X_E03_w1.TIF,51
31.0,31.0,1.0,50.0,0.0,0.0,0.4499999999998181,0.0,0.06999999999970896,0.07999999999992724,0.09000000000014552,1.8699999999989814,206.26000000000022,0.020000000000436557,2.4399999999996,0.010000000000218279,40.16999999999916,0.3900000000003274,0.7399999999997817,0.0500000000001819,1.0599999999994907,20220407-dauerProtocol1-p002-m2X_E04_w1.TIF,52
28.0,28.0,1.0,48.0,0.0,0.0,0.4600000000009459,0.0,0.07000000000061846,0.06000000000040018,0.07999999999992724,1.6899999999995998,214.6800000000003,0.02999999999974534,2.410000000000764,0.010000000000218279,29.50999999999931,0.3100000000004002,0.6199999999998909,0.039999999999054126,0.8000000000001819,20220407-dauerProtocol1-p002-m2X_E05_w1.TIF,53
35.0,35.0,1.0,63.0,0.0,0.0,0.5199999999995271,0.0,0.06000000000040018,0.09000000000014552,0.08999999999923602,1.8500000000003638,203.1800000000003,0.019999999999527063,2.4600000000000364,0.010000000000218279,42.38000000000011,0.3999999999996362,0.7900000000008731,0.05999999999949068,1.2399999999997817,20220407-dauerProtocol1-p002-m2X_E06_w1.TIF,54
32.0,32.0,1.0,52.0,0.0,0.0,0.5600000000013097,0.0,0.05999999999949068,0.06999999999970896,0.09000000000014552,1.680000000000291,211.26000000000022,0.009999999999308784,2.0799999999990177,0.010000000000218279,35.23999999999978,0.28000000000065484,0.6299999999991996,0.040000000000873115,0.8299999999990177,20220407-dauerProtocol1-p002-m2X_E07_w1.TIF,55
33.0,33.0,1.0,46.0,0.0,0.0,0.4000000000005457,0.0,0.07999999999992724,0.07999999999992724,0.10000000000127329,1.5100000000002183,193.8800000000001,0.02999999999974534,2.4399999999996,0.010000000000218279,40.30000000000018,0.3999999999996362,0.7400000000006912,0.049999999999272404,1.0,20220407-dauerProtocol1-p002-m2X_E08_w1.TIF,56
26.0,26.0,1.0,55.0,0.0,0.0,0.4099999999998545,0.0,0.0500000000001819,0.07000000000061846,0.0999999999994543,1.6300000000001091,199.97000000000025,0.029999999998835847,2.5200000000004366,0.010000000000218279,31.23999999999978,0.27000000000043656,0.6399999999994179,0.049999999999272404,0.8300000000008367,20220407-dauerProtocol1-p002-m2X_E09_w1.TIF,57
29.0,29.0,1.0,41.0,0.0,0.0,0.4899999999997817,0.0,0.07000000000061846,0.07999999999992724,0.07999999999992724,1.7199999999993452,201.7500000000009,0.019999999999527063,2.4600000000000364,0.010000000000218279,35.25,0.339999999999236,0.75,0.0500000000001819,0.7899999999999636,20220407-dauerProtocol1-p002-m2X_E10_w1.TIF,58
37.0,37.0,1.0,58.0,0.0,0.0,0.43000000000029104,0.0,0.06999999999970896,0.07999999999992724,0.07999999999992724,1.6500000000005457,207.73999999999887,0.020000000000436557,2.100000000000364,0.009999999999308784,41.57000000000062,0.3499999999994543,0.6099999999996726,0.050000000001091394,0.8099999999994907,20220407-dauerProtocol1-p002-m2X_E11_w1.TIF,59
31.0,31.0,1.0,56.0,0.0,0.0,0.38000000000010914,0.0,0.07999999999992724,0.06999999999970896,0.1000000000003638,1.4900000000006912,203.10999999999967,0.019999999999527063,2.4899999999997817,0.010000000000218279,36.159999999999854,0.38000000000010914,0.75,0.049999999999272404,1.0800000000008367,20220407-dauerProtocol1-p002-m2X_E12_w1.TIF,60
31.0,31.0,1.0,47.0,0.0,0.0,0.38000000000010914,0.0,0.06999999999970896,0.07999999999992724,0.09000000000014552,1.7200000000002547,209.26999999999953,0.030000000000654836,2.5199999999986176,0.010000000000218279,30.73999999999978,0.3400000000001455,0.6299999999991996,0.06000000000130967,0.6900000000005093,20220407-dauerProtocol1-p002-m2X_F01_w1.TIF,61
34.0,34.0,1.0,62.0,0.0,0.0,0.47999999999956344,0.0,0.07000000000061846,0.06000000000040018,0.06999999999970896,1.4099999999998545,190.34999999999945,0.020000000000436557,2.469999999999345,0.010000000000218279,37.76999999999862,0.42000000000007276,0.7800000000006548,0.049999999999272404,0.7600000000002183,20220407-dauerProtocol1-p002-m2X_F02_w1.TIF,62
28.0,28.0,1.0,52.0,0.0,0.0,0.3600000000005821,0.0,0.06999999999970896,0.07999999999992724,0.07999999999992724,1.6899999999986903,197.8000000000011,0.029999999998835847,2.040000000000873,0.010000000000218279,33.1299999999992,0.38000000000101863,0.7299999999995634,0.049999999999272404,1.110000000000582,20220407-dauerProtocol1-p002-m2X_F03_w1.TIF,63
36.0,36.0,1.0,55.0,0.0,0.0,0.3899999999994179,0.0,0.07999999999992724,0.07000000000152795,0.09000000000014552,1.7100000000009459,197.02000000000044,0.030000000000654836,2.4499999999989086,0.010000000000218279,40.45000000000073,0.42999999999847205,0.7400000000016007,0.049999999999272404,1.0200000000004366,20220407-dauerProtocol1-p002-m2X_F04_w1.TIF,64
39.0,39.0,1.0,67.0,0.0,0.0,0.3999999999996362,0.0,0.07999999999992724,0.05999999999949068,0.07999999999992724,1.6200000000008004,198.3799999999992,0.00999999999839929,2.0600000000013097,0.010000000000218279,39.26999999999862,0.4899999999997817,0.8000000000010914,0.049999999999272404,1.0300000000006548,20220407-dauerProtocol1-p002-m2X_F05_w1.TIF,65
34.0,34.0,1.0,52.0,0.0,0.0,0.42000000000007276,0.0,0.07999999999992724,0.050000000001091394,0.1000000000003638,1.7599999999983993,185.21000000000095,0.030000000000654836,2.3799999999973807,0.010000000000218279,36.81000000000131,0.4399999999986903,0.8400000000001455,0.050000000001091394,0.9699999999993452,20220407-dauerProtocol1-p002-m2X_F06_w1.TIF,66
34.0,34.0,1.0,45.0,0.0,0.0,0.32999999999992724,0.0,0.06999999999970896,0.05999999999949068,0.09000000000014552,1.680000000000291,190.65000000000146,0.019999999998617568,2.0100000000002183,0.020000000000436557,38.57999999999811,0.3600000000005821,0.7299999999995634,0.050000000001091394,0.9799999999995634,20220407-dauerProtocol1-p002-m2X_F07_w1.TIF,67
34.0,34.0,1.0,58.0,0.0,0.0,0.4500000000007276,0.0,0.06999999999970896,0.06999999999970896,0.07999999999992724,1.7000000000007276,192.92000000000007,0.020000000000436557,2.4400000000023283,0.00999999999839929,41.899999999999636,0.42000000000189175,0.7199999999993452,0.049999999999272404,1.0099999999983993,20220407-dauerProtocol1-p002-m2X_F08_w1.TIF,68
36.0,36.0,1.0,40.0,0.0,0.0,0.3500000000003638,0.0,0.06000000000130967,0.06999999999970896,0.1000000000003638,1.639999999999418,195.47999999999956,0.020000000000436557,2.0100000000002183,0.019999999998617568,32.43000000000029,0.4000000000014552,0.7799999999988358,0.039999999999054126,0.9900000000016007,20220407-dauerProtocol1-p002-m2X_F09_w1.TIF,69
45.0,45.0,1.0,76.0,0.0,0.0,0.37999999999919964,0.0,0.06999999999970896,0.08000000000174623,0.08000000000174623,1.680000000000291,196.6399999999976,0.020000000000436557,2.4899999999997817,0.010000000000218279,51.07999999999993,0.5300000000006548,0.8499999999985448,0.06000000000130967,1.0100000000002183,20220407-dauerProtocol1-p002-m2X_F10_w1.TIF,70
30.0,30.0,1.0,52.0,0.0,0.0,0.3400000000019645,0.0,0.05999999999949068,0.059999999997671694,0.09000000000014552,1.6300000000010186,204.6200000000008,0.019999999998617568,2.430000000000291,0.020000000000436557,30.479999999999563,0.28000000000065484,0.6099999999987631,0.040000000000873115,0.8099999999994907,20220407-dauerProtocol1-p002-m2X_F11_w1.TIF,71
53.0,53.0,1.0,74.0,0.0,0.0,0.3900000000012369,0.0,0.07999999999992724,0.07000000000152795,0.09999999999854481,1.5,205.10000000000218,0.020000000000436557,2.539999999999054,0.010000000000218279,52.729999999997744,0.47000000000116415,0.7099999999991269,0.050000000001091394,0.8000000000010914,20220407-dauerProtocol1-p002-m2X_F12_w1.TIF,72
35.0,35.0,1.0,52.0,0.0,0.0,0.37999999999919964,0.0,0.06999999999970896,0.06999999999970896,0.07999999999992724,1.6700000000000728,209.65999999999985,0.020000000000436557,2.5,0.010000000000218279,36.51000000000022,0.32999999999992724,0.6099999999987631,0.040000000000873115,0.8999999999996362,20220407-dauerProtocol1-p002-m2X_G01_w1.TIF,73
