row,1,2,3,4,5,6,7,8,9,10,11,12
A,NA,JU561,NA,JU2478,NA,JU2570,NA,QX1233,NA,JU751,NA,QX1792
B,NA,ED3012,NA,CX11262,NA,JU1395,NA,JU1491,NA,PS2025,NA,NIC258
C,NA,CX11292,NA,CX11307,NA,JU2619,NA,JU2575,NA,JU642,NA,NIC528
D,NA,JU782,NA,EG4724,NA,JU2576,NA,WN2001,NA,JU2610,NA,NIC267
E,NA,JU1652,NA,QX1793,NA,EG4347,NA,JU2572,NA,NIC527,NA,JU1896
F,NA,GXW1,NA,NIC526,NA,JU2586,NA,JU397,NA,NIC262,NA,ECA250
G,NA,EG4946,NA,JU2581,NA,JU2526,NA,QX1791,NA,JU2592,NA,CB4852
H,NA,RC301,NA,NIC529,NA,CX11264,NA,NIC268,NA,QG556,NA,NIC231
