row,1,2,3,4,5,6,7,8,9,10,11,12
A,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370
B,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370
C,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370
D,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370,CB1370
E,,,,,,,,,,,,
F,,,,,,,,,,,,
G,,,,,,,,,,,,
H,,,,,,,,,,,,
