row,1,2,3,4,5,6,7,8,9,10,11,12
A,NA,JU2316,NA,JU310,NA,DL238,NA,EG4349,NA,CX11271,NA,JU774
B,NA,NIC199,NA,CX11285,NA,JU1409,NA,JU258,NA,ED3052,NA,MY2713
C,NA,MY2585,NA,MY23,NA,JU1242,NA,ED3073,NA,ECA396,NA,ECA251
D,NA,JU1440,NA,JU346,NA,CX11314,NA,LKC34,NA,NIC252,NA,N2
E,NA,MY772,NA,JU1580,NA,NIC1049,NA,JU311,NA,BRC20263,NA,ED3040
F,NA,JU2007,NA,JU323,NA,DL226,NA,JU1088,NA,NIC515,NA,NIC501
G,NA,JU2593,NA,NIC268,NA,JU1581,NA,ED3048,NA,MY795,NA,NIC277
H,NA,JT11398,NA,MY518,NA,ED3049,NA,ED3011,NA,N2,NA,JU1568
