row,1,2,3,4,5,6,7,8,9,10,11,12
A,NA,JU2572,NA,EG4347,NA,CX11292,NA,JU2581,NA,EG4946,NA,CX11307
B,NA,JU2570,NA,NIC529,NA,JU751,NA,NIC526,NA,JU2575,NA,QG556
C,NA,CX11262,NA,GXW1,NA,JU397,NA,QX1793,NA,NIC527,NA,JU2526
D,NA,JU1896,NA,JU1652,NA,NIC258,NA,JU642,NA,NIC528,NA,NIC267
E,NA,JU2619,NA,QX1792,NA,JU1491,NA,JU561,NA,JU2478,NA,ECA250
F,NA,JU782,NA,JU2610,NA,CB4852,NA,EG4724,NA,WN2001,NA,QX1791
G,NA,JU1395,NA,JU2576,NA,LSJ1,NA,JU2592,NA,NIC262,NA,ED3012
H,NA,RC301,NA,JU2586,NA,NIC268,NA,CX11264,NA,QX1233,NA,NIC231
