ImageNumber,ObjectNumber,Metadata_Assay,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Magnification,Metadata_Plate,Metadata_Series,Metadata_Well,Metadata_Well,Metadata_wavelength,FileName_RawBF,FileName_RawRFP,FileName_well_mask,PathName_RawBF,PathName_RawRFP,PathName_well_mask,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_MaskedRFP,Intensity_IntegratedIntensity_MaskedRFP,Intensity_LowerQuartileIntensity_MaskedRFP,Intensity_MADIntensity_MaskedRFP,Intensity_MassDisplacement_MaskedRFP,Intensity_MaxIntensityEdge_MaskedRFP,Intensity_MaxIntensity_MaskedRFP,Intensity_MeanIntensityEdge_MaskedRFP,Intensity_MeanIntensity_MaskedRFP,Intensity_MedianIntensity_MaskedRFP,Intensity_MinIntensityEdge_MaskedRFP,Intensity_MinIntensity_MaskedRFP,Intensity_StdIntensityEdge_MaskedRFP,Intensity_StdIntensity_MaskedRFP,Intensity_UpperQuartileIntensity_MaskedRFP,Location_CenterMassIntensity_X_MaskedRFP,Location_CenterMassIntensity_Y_MaskedRFP,Location_CenterMassIntensity_Z_MaskedRFP,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_MaskedRFP,Location_MaxIntensity_Y_MaskedRFP,Location_MaxIntensity_Z_MaskedRFP,Number_Object_Number,Parent_WormObjects,Worm_Angle_1,Worm_Angle_10,Worm_Angle_11,Worm_Angle_12,Worm_Angle_13,Worm_Angle_14,Worm_Angle_15,Worm_Angle_16,Worm_Angle_17,Worm_Angle_18,Worm_Angle_19,Worm_Angle_2,Worm_Angle_3,Worm_Angle_4,Worm_Angle_5,Worm_Angle_6,Worm_Angle_7,Worm_Angle_8,Worm_Angle_9,Worm_ControlPointX_1,Worm_ControlPointX_10,Worm_ControlPointX_11,Worm_ControlPointX_12,Worm_ControlPointX_13,Worm_ControlPointX_14,Worm_ControlPointX_15,Worm_ControlPointX_16,Worm_ControlPointX_17,Worm_ControlPointX_18,Worm_ControlPointX_19,Worm_ControlPointX_2,Worm_ControlPointX_20,Worm_ControlPointX_21,Worm_ControlPointX_3,Worm_ControlPointX_4,Worm_ControlPointX_5,Worm_ControlPointX_6,Worm_ControlPointX_7,Worm_ControlPointX_8,Worm_ControlPointX_9,Worm_ControlPointY_1,Worm_ControlPointY_10,Worm_ControlPointY_11,Worm_ControlPointY_12,Worm_ControlPointY_13,Worm_ControlPointY_14,Worm_ControlPointY_15,Worm_ControlPointY_16,Worm_ControlPointY_17,Worm_ControlPointY_18,Worm_ControlPointY_19,Worm_ControlPointY_2,Worm_ControlPointY_20,Worm_ControlPointY_21,Worm_ControlPointY_3,Worm_ControlPointY_4,Worm_ControlPointY_5,Worm_ControlPointY_6,Worm_ControlPointY_7,Worm_ControlPointY_8,Worm_ControlPointY_9,Worm_Length,Worm_MeanIntensity_nondauerMod_StraightenedImage_T1of1_L1of3,Worm_MeanIntensity_nondauerMod_StraightenedImage_T1of1_L2of3,Worm_MeanIntensity_nondauerMod_StraightenedImage_T1of1_L3of3,Worm_StdIntensity_nondauerMod_StraightenedImage_T1of1_L1of3,Worm_StdIntensity_nondauerMod_StraightenedImage_T1of1_L2of3,Worm_StdIntensity_nondauerMod_StraightenedImage_T1of1_L3of3
1,1,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,2433,21120,1115,282,983,122,1046.711467324291,201.35388409371146,6.231338541483454,2744,0.9973762278936392,55.65780998512833,1,0.11519886363636364,0.1604791640420064,210.68783324928495,205.38013535880242,7.211102550927978,3.488299087182613,3.605551275463989,15.877456647447495,15.252198561669736,38.50682949358958,436.4823227814083,0.8866618075801749,10.544594520702958,75.62359066493809,0.029541466385126114,0.001129167154431343,0.8129053794891148,0.04428168013691902,0.06562905013561249,0.03147640155433719,0.031082445813784665,0.030609598383307457,0.02688639611005783,0.026260776445269585,0.00171914807464608,0.0029655277977406747,0.031826503574848175,1047.2743277304642,201.94040205521395,0.0,1046.711467324291,201.35388409371146,1095.0,259.0,0.0,1,1,0.32711284719059974,-0.03894849135269629,0.016827544315990317,2.942091015256665e-14,0.07130911991529132,1.6653345369377348e-15,0.0,-0.0713091199153113,-0.06804812563780338,0.07210632526089511,-0.07210632526089511,-0.060326224876499746,-2.842170943040401e-14,1.942890293094024e-14,0.0740381356587736,-0.022898524415341015,-0.02875299905258566,-0.09369573210615612,0.02212094703668943,984.0,1039.7493903345592,1046.0,1053.0079689783217,1059.84436508139,1066.6807611844577,1072.810050506339,1078.9393398282202,1085.0686291501015,1091.9050252531695,1099.0343145750508,992.0,1105.4564971157456,1113.0,997.5514718625762,1003.6807611844574,1009.8100505063389,1015.9393398282202,1021.3615223689151,1027.0,1032.9129942314912,123.0,194.7493903345592,202.24264068711955,210.0079689783219,217.84436508138984,225.6807611844577,233.810050506339,241.9393398282203,250.06862915010163,257.90502525316947,265.03431457505076,129.18284271247464,272.4564971157456,280.0,137.55147186257616,145.68076118445754,153.81005050633888,161.93933982822026,170.36152236891508,178.6941125496956,186.91299423149127,213.36248173426415,0.030347661922690925,0.031113881061351965,0.03176832018704313,0.001959120204555992,0.0037714828039854126,0.0023137883790739387
1,2,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,2825,20088,1266,449,1173,233,1217.1801769911503,340.73097345132743,7.274554704190007,3263,0.9977830093728405,59.97417539138687,1,0.14063122262046993,0.1374654588031373,239.3235632925086,233.46520083301493,7.615773105863909,3.52147531749033,3.1622776601683795,17.28705738236489,15.927277491371656,22.225983735948464,508.1797615707167,0.8657676984370212,13.391195598989725,87.06359994597733,0.029434652999043465,0.0009155422449111938,1.0563570603244365,0.04072633013129234,0.061371784657239914,0.03092654872745895,0.030818973432204366,0.03031967580318451,0.02851911261677742,0.026199741289019585,0.0013755844033014777,0.0029785991781862797,0.0312809944152832,1216.8458785095966,339.728908201891,0.0,1217.1801769911503,340.73097345132743,1248.0,409.0,0.0,2,3,0.07212271387862002,-0.10203031344229219,-0.17934290263334418,0.13117843570848686,-0.060094680246811416,0.05420582420878417,-0.060059115914326,0.06594797195231727,0.032562381510986116,0.02486206548201131,-0.2128434416275493,-0.05080279643185759,0.09549970722878864,-0.08078085412607927,0.0913382345828877,-0.11664960986305584,0.09141061552147267,0.06494574191342206,0.019149798212438895,1174.0,1212.0,1215.0,1219.0991246525582,1225.1275181151177,1229.7416980153039,1235.0,1239.6771645968633,1244.9984512782362,1249.6126311784228,1254.0,1179.0,1258.0,1264.0,1183.2283598003728,1188.0,1191.7496128195592,1196.3637927197456,1200.0,1204.8850457389317,1208.7921188579317,234.0,330.9888067764791,342.2716018834328,353.0991246525582,363.1275181151177,373.7416980153041,384.08907381226254,394.6771645968634,404.9984512782363,415.6126311784227,426.67705047321203,244.4543679822075,437.54563201779257,447.0,255.22835980037283,265.77731750899557,276.7496128195591,287.36379271974556,298.38306214273734,308.88504573893186,319.7921188579317,250.50871588145927,0.030306966104360452,0.031296286692165186,0.030764565371570306,0.00149179976021243,0.004279880008398164,0.0015937123515349534
1,3,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,3408,33975,756,461,605,236,702.756455399061,331.6299882629108,8.588688342253224,9085,0.9835785665922266,65.872607117507,1,0.10030905077262693,0.11643221411124717,280.63935143700377,269.02973813316623,7.615773105863909,3.5184296026084843,3.1622776601683795,50.19939096870829,50.64992460494095,32.92385710989633,606.4823227814082,0.3751238304898184,16.78576341830194,113.92336962744594,0.031006332486867905,0.0012970156967639923,2.9670667869395673,0.059571221470832825,0.06906232982873917,0.03323913548178602,0.03342821878739611,0.0320134274661541,0.029251545667648315,0.028152896091341972,0.0037979736991826042,0.004239029485615114,0.034164950251579285,704.0917201841162,334.2796209302727,0.0,702.756455399061,331.6299882629108,678.0,281.0,0.0,3,4,0.0034002918787521264,0.08844274605234115,0.07751632240793471,0.15608999298684134,-1.3322676295501878e-15,0.15134456656211093,-0.07464668311281764,8.881784197001252e-16,0.0,-0.07669788344929285,0.07669788344929285,-0.11461420074905104,0.05336726568251349,0.01067666436931336,0.15132548739656104,0.04985078441401125,0.048129997700072535,0.1493860313733315,0.022154156454291196,606.0,706.8326947828333,715.0,722.0,728.0,732.0,736.0,738.0,741.0,744.0,747.0,617.7591883092038,751.0,754.0,629.6899494936612,642.0493903345591,654.12304473783,666.1390872965261,677.312489168103,688.1929978208663,698.3663996924431,237.0,313.8326947828333,325.4228355337249,337.4964899369958,349.9843579026397,363.3006529930299,376.6169480834201,390.76167029855657,404.49217895131983,418.22268760408315,431.95319625684647,244.7591883092037,445.2694913472367,459.0,252.68994949366117,259.0,266.0,273.1390872965261,282.31248916810296,292.19299782086625,302.36639969244305,299.46298679765255,0.03237563170109403,0.033771498742499385,0.03399620066619659,0.0031294544622348435,0.004289182690833289,0.004704631822570289
1,4,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,2937,9633,1492,381,1245,342,1366.0548178413346,362.6561116785836,7.481676973991379,3539,0.9979496252778485,61.15148847646452,1,0.3048894425412644,0.13365987377914187,254.43631860549112,247.94555854057964,8.0,3.5334685219450637,3.1622776601683795,17.752060343059863,16.2850085074231,82.06060217107638,525.4802307403552,0.829895450692286,16.09336999617517,92.10899549908936,0.029785610735416412,0.0012130923569202423,0.35187089239694685,0.06521706283092499,0.06521706283092499,0.032577672057034754,0.03136159193023131,0.030968185514211655,0.029358359053730965,0.025894559919834137,0.0026976478353376914,0.0029410548971165705,0.0322117954492569,1366.4060814240354,362.6354472070335,0.0,1366.0548178413346,362.6561116785836,1326.0,364.0,0.0,4,7,-0.1376766332806568,0.09906066275785444,-0.1042665529874558,-0.07679509138590734,0.10226624122717823,0.045271189919809246,-0.0655364495314803,0.0314750048909765,0.014243264650158613,-0.1277192511566423,0.0,0.0973734847130332,0.04030314856762679,0.05306481946040911,-0.09489056819455088,0.10175823781436827,0.015445617770987796,-0.011098609481137861,-0.15082737065268095,1246.0,1354.499215259084,1366.6668453037587,1377.5918346613144,1390.5878918307353,1403.1697354377834,1415.2385534203845,1427.09078196476,1439.258412009435,1451.5941504443451,1464.0078856611578,1257.7534164823019,1477.418156392952,1490.0,1269.3583850262003,1282.0886765716518,1293.8420930539535,1306.2127196651113,1318.3312520064314,1329.8076639999874,1342.1372405768336,345.0,364.0,365.0,367.0,368.0,368.0,369.23855342038456,371.0,372.0,373.40584955565487,375.0,347.0,375.0,375.0,347.3583850262001,349.0,351.0,353.78728033488875,355.3312520064315,358.0,361.0686202884168,268.2054146358839,0.031029459272779638,0.031111593324666682,0.0319748817307125,0.0026643347757051975,0.0035651347726306563,0.0019483012175021746
1,5,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,2673,19701,1107,605,1008,406,1062.8301533857089,501.7998503554059,6.8931366427163665,3370,0.9966257709769867,58.33840332985717,1,0.135678391959799,0.1450718376599498,226.0373799920597,220.4835594777987,7.280109889280518,3.524842356776589,3.1622776601683795,19.395639143645948,18.553074104357833,26.189773947833867,481.18585822512665,0.7931750741839763,12.124452602118254,81.04516702890396,0.029053177684545517,0.0008087269961833954,0.4292998003779648,0.043396659195423126,0.057846952229738235,0.030311131505295633,0.030319927807296657,0.029816128313541412,0.02726787142455578,0.02682536095380783,0.0017581801007797114,0.002491161185245281,0.030701152980327606,1063.002839427421,502.1928870580208,0.0,1062.8301533857089,501.7998503554059,1081.0,535.0,0.0,5,10,-5.551115123125783e-15,-0.0060412108747816,0.07085355170472929,0.005489236327179903,0.0,0.0,0.05042184031632191,0.039538869000129706,-0.06472861340141978,0.019855856763846047,0.025133983290052342,0.0098657962551717,-0.019696097795019463,-0.018995897764951475,0.07790818634652696,-0.06842855573157358,0.1381206300125104,-0.0696920742809699,0.06969207428097213,1009.0,1061.2790169994332,1066.0664202043229,1070.9872189340363,1075.1860557351206,1079.2663521588238,1083.346648582527,1087.4269450062302,1091.0,1094.1733242912635,1098.0,1015.0,1101.6268103574835,1105.0,1021.0,1026.897743520602,1033.0,1039.300977055128,1044.795487041204,1050.997103808467,1055.7845070133567,407.0,491.27901699943317,501.066420204323,510.97443786807276,521.1860557351206,531.2663521588238,541.346648582527,551.4269450062302,561.7173477096094,572.1733242912635,582.3586738548047,416.285129166665,592.6268103574834,603.0,425.5702583333299,434.89774352060203,444.1405166666599,453.3009770551278,462.7954870412041,471.99710380846705,481.7845070133568,235.40821081807078,0.029787784404932523,0.03080272819310707,0.030288306706732535,0.0013817093506911517,0.003427644325305402,0.001398069256749029
1,6,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,3357,12555,1346,508,1067,463,1206.8373547810545,480.5975573428656,8.470304767869571,4629,0.99749109867799,65.37786438601326,1,0.26738351254480286,0.11805950640563756,288.8859161017819,280.4514218184675,7.615773105863909,3.542078443772447,3.1622776601683795,22.709289229057017,20.450813393103147,81.4896205971608,597.7645019878171,0.7252106286454958,17.042374396696687,102.16759025491774,0.02883955091238022,0.0010376125574111938,2.5629148333034264,0.05885404720902443,0.06019684299826622,0.03054188959981485,0.03043419429696686,0.029800869524478912,0.02697795070707798,0.024307621642947197,0.0018353822565458791,0.003824523450246165,0.030884260311722755,1209.368729337462,480.9984005764869,0.0,1206.8373547810545,480.5975573428656,1317.0,499.0,0.0,6,11,-0.0951608970382184,0.0,0.07572350089166618,-0.12820026856751965,0.10100239295305413,-0.10878154955930974,0.06025592428211243,-0.06529612132252871,0.06106757391932521,0.07995204829486632,-0.1410196222141891,-0.030635531154510613,-0.017741084428246554,0.07176875631048836,0.0,0.06774734907805663,0.04964104655894898,0.04975258746990639,0.0452818840679407,1068.0,1192.7731644844946,1206.6828731563687,1220.5925818282428,1234.0880769377438,1248.291327408358,1261.9345885791445,1275.4029893909933,1289.3126980628672,1302.8081931723684,1317.009009780998,1081.9097086718743,1330.504504890499,1344.0,1094.700735903946,1107.658058203757,1121.5677668756312,1135.0632619851324,1150.2156113441258,1164.9537471407461,1178.610555460359,470.0,474.0,477.0,480.0,484.0,486.29132740835814,489.9345885791446,492.0,495.0,497.0,500.0,471.0,504.0,506.0,470.700735903946,470.0,469.0,469.0,469.0,470.0,471.6105554603588,303.04698717986923,0.029371858947370762,0.03134581624709847,0.03032505280018726,0.0019019585484983804,0.005336408636493775,0.002011008863063629
1,7,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,2676,23124,1561,850,1438,662,1504.1136023916292,757.6270553064275,6.844503677614698,3231,0.9972622751601588,58.37113174944697,1,0.11572392319667878,0.14610263170294605,228.242885287047,222.73302404448245,7.211102550927978,3.5092399739338926,3.3839144678161843,17.496601225706947,16.877561393367134,-33.067597851635604,479.7544007200504,0.8282265552460538,11.840924728661776,82.66742990352213,0.029556725174188614,0.0008239876478910446,0.8909828268677406,0.03944457322359085,0.061127640306949615,0.03099718515356486,0.030892163641077032,0.03033493645489216,0.02874799817800522,0.02676432393491268,0.001270846279015198,0.0032447617876679075,0.031219959259033203,1504.5893598727062,756.8737258851431,0.0,1504.1136023916292,757.6270553064275,1545.0,694.0,0.0,7,16,-0.14045694169478762,-0.006622900391264341,-0.01309722449623374,0.045832915058101165,0.003694665228464622,0.007452624582661382,-0.01863870441142934,0.09036728503021285,0.021770404332637217,-0.06421242687456408,0.06296151530831207,0.21011365752038969,-0.016218211206678657,-0.032794405773841184,0.04480045551192102,0.07260536858805366,-0.06839320711944241,0.0,0.06839320711945973,1559.0,1512.3419768476115,1506.1363755911877,1500.0,1494.0,1487.5195718219165,1481.0,1474.4012625278829,1468.0,1460.9900600150354,1453.3702451962386,1554.2086123059494,1446.4575371586284,1439.0,1550.8314381742716,1545.3329436990346,1540.0,1535.0,1529.5445670545096,1523.338965798086,1517.8404713228488,663.0,749.6580231523885,758.8636244088123,768.097899874641,777.3886639599164,786.4804281780833,795.5559785680939,804.5987374721173,813.7232931762715,822.0099399849646,830.6297548037614,672.7913876940506,839.5424628413716,848.0,683.1685618257283,692.6670563009653,702.234124152967,711.9391018006155,721.4554329454904,730.6610342019142,740.1595286771513,235.52090919027916,0.030431755770356332,0.03152600011599376,0.030645143834298057,0.001356619496415976,0.004883416725458878,0.0011412990934169351
1,8,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,3040,28032,856,885,637,757,741.4766447368421,811.3513157894737,7.817516182188641,4422,0.9965163124776228,62.21453380035002,1,0.10844748858447488,0.12791786760587603,257.6465953191774,251.79356624028344,7.280109889280518,3.5136342111466847,3.1622776601683795,24.403607224455577,21.487230160702744,-61.5301948729175,546.4823227814082,0.6874717322478516,14.168764807283878,97.70563846454024,0.03038071282207966,0.001098649576306343,1.711141144420183,0.039002060890197754,0.05593957379460335,0.03183992091524467,0.03214001265280929,0.0314335860311985,0.028168154880404472,0.02717631869018078,0.0015918384258248233,0.0035146407108464753,0.032639048993587494,742.9692772064006,810.5146244921918,0.0,741.4766447368421,811.3513157894737,773.0,793.0,0.0,8,20,0.05512585227309019,-0.013391165642895775,-0.0662562762259511,-0.07399584136788073,-0.05968868934300309,0.0,-0.058107960192837815,-0.056214375775304415,0.05621437577529864,-0.11028974209004394,0.05407536631474574,-0.09211993899134407,-0.0051357167541694615,0.030738534932648776,-0.022286174711573015,0.044596575010741546,-0.07984999866281584,0.10185497367536511,-0.030924209668825586,854.0,751.8472846739559,740.4986309170848,729.2132339194436,718.2418662168686,707.6258465021331,697.3027200062111,686.9795935102891,676.9493602331805,667.2120201748853,657.1817868977769,842.3583118326121,647.7373400582951,638.0,830.7586653554436,819.351014806944,808.2110129029327,796.9256159052914,785.7455963498567,774.3548219100087,763.3419840451318,758.0,803.1527153260442,808.0,813.0,818.7581337831314,825.3741534978669,832.6972799937889,840.0204064897109,848.0506397668195,856.7879798251147,864.8182131022232,763.0,874.2626599417049,883.0,767.2413346445566,772.648985193056,778.0,783.0,788.2544036501433,793.0,798.6580159548682,267.12929619013556,0.03182811691557298,0.033171173933945516,0.03118669325401669,0.0015550583539720507,0.005074110836287277,0.0016397593323979193
1,9,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,2155,17028,578,938,446,809,513.1113689095127,874.7624129930394,5.496812470252035,2485,0.9964976274672244,52.381592367016445,1,0.1265562602771905,0.1819236158067712,187.6899918412995,182.45547402037573,7.211102550927978,3.483295900313089,3.605551275463989,16.283947793557306,15.694832451728814,-43.51188140833041,385.819371877506,0.8672032193158954,9.012970209121704,65.62342284433544,0.029480431228876114,0.00080872792750597,0.4780821010640033,0.04235904663801193,0.05067521333694458,0.030866336332608577,0.030451704336118532,0.03024338185787201,0.02825970947742462,0.02711528167128563,0.0016461351756784219,0.00155408428572689,0.031128404662013054,512.7647010289924,875.0916300581702,0.0,513.1113689095127,874.7624129930394,568.0,815.0,0.0,9,21,0.07774365522845406,-0.08096753676739654,0.003223881538973572,-9.325873406851315e-15,0.23057515319637467,-0.14600780742062902,-0.0068236905473177956,4.440892098500626e-15,0.2387901782999764,-0.01972121174843311,-0.03428494852090447,-0.052741546187003774,-0.04423510611777148,-0.0625883525096711,0.004077694357572881,-1.7319479184152442e-14,-0.06399168480953987,0.12542513409038536,0.016310205947599687,576.0,519.5262759462182,513.3149522276606,507.65313826589943,501.73470776615517,495.816277266411,488.650995339352,482.214215617178,476.0028918986204,469.3773546176898,461.71554065592863,569.3744627190694,454.29885686883523,447.0,562.4560322193252,555.6768560644907,549.2342153773715,543.1999979451949,537.2815674454507,531.3631369457066,526.0,810.0,870.4737240537818,876.6850477723394,883.3468617341007,890.2652922338448,897.1837227335889,902.43625582581,908.7857843828219,914.9971081013796,921.6226453823102,926.2844593440714,816.6255372809308,931.0,936.0,822.5439677806748,828.9923579516319,835.6877128301713,842.8000020548052,849.7184325545493,856.6368630542935,863.7853036752183,187.39849361401522,0.030944912264880504,0.029881678686090762,0.03062689096097729,0.0016023500318812756,0.0012112010209446118,0.0013356662471362263
1,10,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,3070,23166,835,989,601,890,718.9941368078175,933.7332247557003,7.810999456018989,3948,0.9972957198023799,62.520759770950875,1,0.13252179918846585,0.12802458963550706,259.48007239067164,252.38462710711997,7.615773105863909,3.53179826733648,3.1622776601683795,20.14252798093327,19.070015238245933,67.35862372825135,548.9432175380073,0.7776089159067883,14.458381064236164,95.82681047916412,0.02984664775431156,0.0007934682071208954,0.3819939700937899,0.03695734962821007,0.05593957379460335,0.03082810461457604,0.031213944781486685,0.030533302575349808,0.027847714722156525,0.027710383757948875,0.0013111017695939288,0.003299480511968669,0.031509879976511,718.6247924842191,933.6357354546789,0.0,718.9941368078175,933.7332247557003,630.0,899.0,0.0,10,22,2.831068712794149e-15,-0.00023284834520198583,0.032605257290921286,3.885780586188048e-15,0.060500812431078244,4.3298697960381105e-15,-1.4949760528959466e-05,2.9899471999716987e-05,-1.494971147508739e-05,0.05970906840016377,-0.2928354912036286,0.0,-0.012981385981198523,-0.050503307034772627,0.060236971090232794,0.0,0.0008841357013910089,0.002363586224344516,0.08601037236672321,602.0,709.9318045973454,721.463990038858,732.9972956562353,744.3736075907777,755.74991952532,766.833338241049,777.9167569567778,789.0002484384414,800.0835943882355,811.1670131039645,613.9463990038859,821.95753860088,833.0,625.8927980077716,637.8391970116573,649.8483934886772,662.1033850796599,674.0654834518292,686.0275818239985,697.9854055934595,891.0,926.0,931.0,935.9972956562353,941.3736075907776,946.7499195253199,952.8333382410489,958.9167569567778,965.0,971.0835943882355,977.1670131039645,895.0,983.9575386008798,987.0,899.0,903.0,906.8483934886772,910.1033850796599,914.0654834518292,918.0275818239985,922.0,272.0650650675635,0.030825072203308473,0.032003754401211795,0.030668379441796262,0.0015564356279471028,0.004865867300861752,0.001228317260173793
