row,1,2,3,4,5,6,7,8,9,10,11,12
A,NA,MY16,NA,JU774,NA,ED3017,NA,ECA36,NA,JU2519,NA,JU1088
B,NA,NIC260,NA,ED3048,NA,ECA189,NA,CX11314,NA,KR314,NA,QX1794
C,NA,CX11276,NA,JU1172,NA,MY1,NA,NIC1,NA,LKC34,NA,EG4725
D,NA,NIC252,NA,NIC2,NA,NIC261,NA,DL200,NA,BRC20263,NA,CX11271
E,NA,CB4856,NA,JU775,NA,NIC275,NA,NIC274,NA,JU1581,NA,CX11285
F,NA,JU830,NA,JU1568,NA,JU1409,NA,BRC20067,NA,DL238,NA,ED3052
G,NA,ED3040,NA,JU440,NA,JU323,NA,PB303,NA,JU346,NA,JU360
H,NA,JU1440,NA,JU1242,NA,ECA369,NA,JU1213,NA,NIC199,NA,ECA251
