row,1,2,3,4,5,6,7,8,9,10,11,12
A,NA,JU3128,NA,XZ1513,NA,JU3134,NA,JU3132,NA,JU3125,NA,JU1793
B,NA,MY2530,NA,JU2825,NA,MY2453,NA,JU3127,NA,JU3144,NA,JU3137
C,NA,MY2573,NA,JU2131,NA,JU2853,NA,JU2141,NA,JU2841,NA,ECA349
D,NA,ECA372,NA,JU3135,NA,JU1808,NA,NIC522,NA,MY2741,NA,JU2800
E,NA,JU1543,NA,MY2212,NA,MY920,NA,JU2866,NA,JU2578,NA,JU2838
F,NA,JU2565,NA,MY679,NA,JU2879,NA,MY2693,NA,NIC514,NA,JU2862
G,NA,JU2566,NA,JU3140,NA,JU2600,NA,XZ1516,NA,JU2907,NA,JU2234
H,NA,MY2535,NA,NIC523,NA,JU2587,NA,JU2878,NA,JU2534,NA,JU2906
