row,1,2,3,4,5,6,7,8,9,10,11,12
A,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM
B,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM
C,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM
D,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM
E,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM
F,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM
G,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM
H,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM,NA,ascr8.100nM
