row,1,2,3,4,5,6,7,8,9,10,11,12
A,NA,QX1791,NA,JU642,NA,WN2001,NA,QX1233,NA,CX11307,NA,NIC526
B,NA,QX1792,NA,NIC267,NA,JU1491,NA,JU2575,NA,NIC258,NA,JU1395
C,NA,JU2526,NA,NIC528,NA,EG4946,NA,EG4347,NA,JU782,NA,NIC262
D,NA,NIC529,NA,QG556,NA,NIC231,NA,JU2592,NA,ECA252,NA,JU2619
E,NA,JU2478,NA,CX11262,NA,JU2610,NA,NIC527,NA,JU1652,NA,JU397
F,NA,JU1896,NA,JU2570,NA,JU2572,NA,QX1793,NA,CX11292,NA,GXW1
G,NA,JU2586,NA,JU2581,NA,ED3012,NA,NIC268,NA,ECA250,NA,CX11264
H,NA,EG4724,NA,CB4852,NA,JU2576,NA,JU751,NA,JU561,NA,RC301
