row,1,2,3,4,5,6,7,8,9,10,11,12
A,NA,JU3140,NA,MY2741,NA,MY2453,NA,JU2141,NA,JU3134,NA,JU3132
B,NA,JU3137,NA,JU2862,NA,MY2530,NA,JU2566,NA,JU2587,NA,JU2234
C,NA,MY2573,NA,ECA372,NA,JU3128,NA,JU2907,NA,JU2879,NA,MY2212
D,NA,XZ1516,NA,NIC522,NA,JU3127,NA,JU1808,NA,JU2841,NA,JU2878
E,NA,JU2866,NA,MY679,NA,JU3135,NA,JU2838,NA,MY920,NA,JU1543
F,NA,XZ1513,NA,JU2906,NA,JU2534,NA,JU2131,NA,JU2853,NA,MY2535
G,NA,JU2600,NA,JU2578,NA,MY2693,NA,JU2800,NA,JU2825,NA,JU3144
H,NA,NIC523,NA,ECA349,NA,JU3125,NA,NIC514,NA,JU1793,NA,JU2565
